Unnamed: 0,index,id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,x,y,z,cores,top_1_deputy,top_2_deputy,top_3_deputy,top_4_deputy,top_5_deputy,top_6_deputy,top_7_deputy,top_8_deputy,top_9_deputy,top_10_deputy,distance,first_name,gender
485,485,160621,https://dadosabertos.camara.leg.br/api/v2/deputados/160621,Sandro Alex,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.gov.br/internet/deputado/bandep/160621.jpg,-0.0010645461734384,-0.1884322762489318,0.3796150386333465,#BDB76B,,,,,,,,,,,0.4238106104706514,Sandro,Masculino
486,486,178933,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PR,56,https://www.camara.gov.br/internet/deputado/bandep/178933.jpg,0.3430057764053345,0.0722566470503807,0.0190498773008584,#006400,2.0,146.0,217.0,,,,,,,,0.3510511123975643,Sergio,Masculino
487,487,204437,https://dadosabertos.camara.leg.br/api/v2/deputados/204437,Severino Pessoa,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AL,56,https://www.camara.gov.br/internet/deputado/bandep/204437.jpg,0.1782978922128677,-0.1564369350671768,0.4222485423088074,#006400,,,,,,,,,,,0.4843103183937713,Severino,Masculino
488,488,219568,https://dadosabertos.camara.leg.br/api/v2/deputados/219568,Tiago Andrino,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,TO,56,https://www.camara.gov.br/internet/deputado/bandep/219568.jpg,0.105599395930767,0.5900517106056213,0.5800490975379944,#FFD700,,,,,,,,,,,0.8341278134459997,Tiago,Masculino
489,489,178863,https://dadosabertos.camara.leg.br/api/v2/deputados/178863,Uldurico Junior,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,BA,56,https://www.camara.gov.br/internet/deputado/bandep/178863.jpg,0.2047876715660095,-0.1008195430040359,0.3898305594921112,#006400,,,,,,,,,,,0.4517415586271678,Uldurico,Masculino
490,490,204385,https://dadosabertos.camara.leg.br/api/v2/deputados/204385,Valdevan Noventa,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SE,56,https://www.camara.gov.br/internet/deputado/bandep/204385.jpg,0.1588816940784454,-0.1795128136873245,-0.5044746398925781,#8B0000,,,,,,,,,,,0.5585363956681096,Valdevan,Masculino
491,491,160610,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,Valmir Assunção,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.gov.br/internet/deputado/bandep/160610.jpg,-0.1398801654577255,0.5107274055480957,-0.018900828436017,#FF0000,469.0,54.0,15.0,267.0,40.0,354.0,34.0,155.0,204.0,367.0,0.5298737441900074,Valmir,Masculino
492,492,204396,https://dadosabertos.camara.leg.br/api/v2/deputados/204396,Vermelho,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PR,56,https://www.camara.gov.br/internet/deputado/bandep/204396.jpg,-0.0507232695817947,-0.4728065431118011,-0.1244618073105812,#8B0000,,,,,,,,,,,0.4915380135507478,Vermelho,Masculino
493,493,178888,https://dadosabertos.camara.leg.br/api/v2/deputados/178888,Victor Mendes,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MA,56,https://www.camara.gov.br/internet/deputado/bandep/178888.jpg,-0.0859837979078292,0.0477141216397285,0.5324538946151733,#006400,,,,,,,,,,,0.5414582170374472,Victor,Masculino
494,494,204483,https://dadosabertos.camara.leg.br/api/v2/deputados/204483,Vilson da Fetaemg,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204483.jpg,0.2069432586431503,0.3671587705612182,0.2450218200683593,#FFD700,10.0,17.0,39.0,43.0,141.0,231.0,304.0,344.0,464.0,469.0,0.4875107869652552,Vilson,Masculino
495,495,178952,https://dadosabertos.camara.leg.br/api/v2/deputados/178952,Walter Alves,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RN,56,https://www.camara.gov.br/internet/deputado/bandep/178952.jpg,-0.1287550926208496,0.0880496203899383,-0.244608461856842,#006400,,,,,,,,,,,0.290110167244421,Walter,Masculino
496,496,160632,https://dadosabertos.camara.leg.br/api/v2/deputados/160632,Zé Silva,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,MG,56,https://www.camara.gov.br/internet/deputado/bandep/160632.jpg,-0.1944264024496078,0.1449220180511474,0.1086996346712112,#ADD8E6,88.0,194.0,217.0,351.0,,,,,,,0.2657435377637031,Zé,Masculino
497,497,204517,https://dadosabertos.camara.leg.br/api/v2/deputados/204517,Zé Vitor,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204517.jpg,0.1705148518085479,0.0719436407089233,-0.0608639493584632,#8B0000,,,,,,,,,,,0.194822027648968,Zé,Masculino
498,498,178835,https://dadosabertos.camara.leg.br/api/v2/deputados/178835,Afonso Motta,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,56,https://www.camara.gov.br/internet/deputado/bandep/178835.jpg,0.2416718453168869,0.3378320932388305,-0.2748118937015533,#2E8B57,23.0,315.0,,,,,,,,,0.4980535924585154,Afonso,Masculino
499,499,178975,https://dadosabertos.camara.leg.br/api/v2/deputados/178975,Baleia Rossi,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SP,56,https://www.camara.gov.br/internet/deputado/bandep/178975.jpg,-0.1198280155658721,-0.2013870179653167,0.1592380851507187,#006400,,,,,,,,,,,0.2833235819374822,Baleia,Feminino
500,500,139285,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,Lídice da Mata,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,BA,56,https://www.camara.gov.br/internet/deputado/bandep/139285.jpg,0.0005617517745122,0.4961205720901489,0.3049225807189941,#FFD700,,,,,,,,,,,0.5823347129001021,Lídice,Feminino
501,501,204441,https://dadosabertos.camara.leg.br/api/v2/deputados/204441,Otoni de Paula,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204441.jpg,0.0261572301387786,-0.2437982857227325,-0.2660537362098694,#006400,,,,,,,,,,,0.3618098884236124,Otoni,Masculino
502,502,74371,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,Rubens Otoni,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,56,https://www.camara.gov.br/internet/deputado/bandep/74371.jpg,0.362963855266571,0.3821747004985809,0.2186307460069656,#FF0000,,,,,,,,,,,0.5706134111907243,Rubens,Masculino
503,503,204482,https://dadosabertos.camara.leg.br/api/v2/deputados/204482,Euclydes Pettersen,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204482.jpg,0.1008993610739708,-0.058988906443119,-0.4180102348327636,#FF1493,,,,,,,,,,,0.4340425423543558,Euclydes,Masculino
504,504,204465,https://dadosabertos.camara.leg.br/api/v2/deputados/204465,Haroldo Cathedral,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RR,56,https://www.camara.gov.br/internet/deputado/bandep/204465.jpg,0.4008980095386505,-0.0007406114600598,-0.1867327839136123,#BDB76B,,,,,,,,,,,0.4422543330997611,Haroldo,Masculino
505,505,178839,https://dadosabertos.camara.leg.br/api/v2/deputados/178839,Jéssica Sales,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AC,56,https://www.camara.gov.br/internet/deputado/bandep/178839.jpg,0.0237194392830133,0.0591025128960609,-0.4907988309860229,#006400,,,,,,,,,,,0.4949133371892257,Jéssica,Feminino
506,506,204563,https://dadosabertos.camara.leg.br/api/v2/deputados/204563,Josimar Maranhãozinho,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MA,56,https://www.camara.gov.br/internet/deputado/bandep/204563.jpg,-0.1641017347574234,-0.3797935545444488,-0.3719863295555115,#8B0000,,,,,,,,,,,0.5563688999217017,Josimar,Masculino
507,507,204474,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,Juarez Costa,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MT,56,https://www.camara.gov.br/internet/deputado/bandep/204474.jpg,-0.1844559609889984,0.1093630716204643,-0.1738601922988891,#006400,130.0,194.0,217.0,2.0,351.0,135.0,123.0,184.0,431.0,273.0,0.2760645747734475,Juarez,Masculino
508,508,178956,https://dadosabertos.camara.leg.br/api/v2/deputados/178956,Mariana Carvalho,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RO,56,https://www.camara.gov.br/internet/deputado/bandep/178956.jpg,0.1914255321025848,-0.2895071804523468,0.1951425075531005,#FF7F00,,,,,,,,,,,0.3981692355372741,Mariana,Feminino
509,509,204363,https://dadosabertos.camara.leg.br/api/v2/deputados/204363,Osires Damaso,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,TO,56,https://www.camara.gov.br/internet/deputado/bandep/204363.jpg,-0.0191658046096563,-0.1554144620895385,0.1442874073982238,#FF1493,,,,,,,,,,,0.2129315360077439,Osires,Masculino
510,510,205535,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,AP,56,https://www.camara.gov.br/internet/deputado/bandep/205535.jpg,-0.6517579555511475,-0.0750435441732406,0.1295308172702789,#228B22,,,,,,,,,,,0.6687287931359013,Patricia,Feminino
511,511,74693,https://dadosabertos.camara.leg.br/api/v2/deputados/74693,Rodrigo Maia,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/74693.jpg,-0.1112454012036323,0.6665565967559814,-0.6679801940917969,#808080,,,,,,,,,,,0.950195125048949,Rodrigo,Masculino
512,512,73808,https://dadosabertos.camara.leg.br/api/v2/deputados/73808,Sérgio Brito,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,https://www.camara.gov.br/internet/deputado/bandep/73808.jpg,0.0257259793579578,-0.2888765633106231,0.2252631336450576,#BDB76B,,,,,,,,,,,0.3672260533018778,Sérgio,Masculino
513,513,195866,https://dadosabertos.camara.leg.br/api/v2/deputados/195866,Vaidon Oliveira,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,56,https://www.camara.gov.br/internet/deputado/bandep/195866.jpg,-0.3378778100013733,0.1232104524970054,-0.3115059435367584,#8B4513,,,,,,,,,,,0.4757921636119778,Vaidon,Masculino
514,514,74044,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,Wilson Santiago,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PB,56,https://www.camara.gov.br/internet/deputado/bandep/74044.jpg,0.0852716714143753,-0.1749797165393829,-0.2109119594097137,#FF7F00,48.0,423.0,192.0,275.0,217.0,152.0,180.0,210.0,194.0,99.0,0.2870069925420785,Wilson,Masculino
515,515,178937,https://dadosabertos.camara.leg.br/api/v2/deputados/178937,Altineu Côrtes,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/178937.jpg,-0.260343462228775,-0.3082619607448578,-0.1540856063365936,#8B0000,,,,,,,,,,,0.4319103250069921,Altineu,Masculino
516,516,204423,https://dadosabertos.camara.leg.br/api/v2/deputados/204423,André Ferreira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,56,https://www.camara.gov.br/internet/deputado/bandep/204423.jpg,-0.2939333021640777,-0.3188305795192718,-0.2662378847599029,#8B0000,,,,,,,,,,,0.5088539435231892,André,Masculino
517,517,178882,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,André Fufuca,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,56,https://www.camara.gov.br/internet/deputado/bandep/178882.jpg,-0.3629400134086609,-0.1921876668930053,-0.2935974597930908,#00BFFF,,,,,,,,,,,0.5048376184832221,André,Masculino
518,518,178948,https://dadosabertos.camara.leg.br/api/v2/deputados/178948,Beto Rosado,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RN,56,https://www.camara.gov.br/internet/deputado/bandep/178948.jpg,-0.3291414976119995,-0.1521075516939163,-0.1554853469133377,#00BFFF,217.0,351.0,273.0,184.0,194.0,241.0,322.0,138.0,201.0,6.0,0.3945206278984006,Beto,Masculino
519,519,204551,https://dadosabertos.camara.leg.br/api/v2/deputados/204551,Bosco Saraiva,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,AM,56,https://www.camara.gov.br/internet/deputado/bandep/204551.jpg,0.262684553861618,-0.1127816066145896,-0.3051146864891052,#ADD8E6,,,,,,,,,,,0.4181122307938268,Bosco,Masculino
520,520,204380,https://dadosabertos.camara.leg.br/api/v2/deputados/204380,Celina Leão,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,DF,56,https://www.camara.gov.br/internet/deputado/bandep/204380.jpg,-0.2508374154567718,-0.0338352769613266,0.3093894422054291,#00BFFF,,,,,,,,,,,0.3997324879319535,Celina,Feminino
521,521,160588,https://dadosabertos.camara.leg.br/api/v2/deputados/160588,Diego Andrade,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,https://www.camara.gov.br/internet/deputado/bandep/160588.jpg,-0.2696911990642547,0.1566386520862579,0.0932825952768325,#BDB76B,,,,,,,,,,,0.3255313391391012,Diego,Masculino
522,522,141417,https://dadosabertos.camara.leg.br/api/v2/deputados/141417,Edio Lopes,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RR,56,https://www.camara.gov.br/internet/deputado/bandep/141417.jpg,-0.1973650008440017,-0.1418277472257614,-0.2844755947589874,#8B0000,217.0,,,,,,,,,,0.3741582786131651,Edio,Masculino
523,523,198783,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,Emanuel Pinheiro Neto,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MT,56,https://www.camara.gov.br/internet/deputado/bandep/198783.jpg,0.2823292911052704,0.088626280426979,-0.1536033451557159,#006400,,,,,,,,,,,0.3334043098721911,Emanuel,Masculino
524,524,178969,https://dadosabertos.camara.leg.br/api/v2/deputados/178969,Fábio Mitidieri,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SE,56,https://www.camara.gov.br/internet/deputado/bandep/178969.jpg,-0.0387973077595233,0.2128227800130844,-0.1964799761772155,#BDB76B,,,,,,,,,,,0.292238169684393,Fábio,Masculino
525,525,214865,https://dadosabertos.camara.leg.br/api/v2/deputados/214865,Joceval Rodrigues,CIDADANIA,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,BA,56,https://www.camara.gov.br/internet/deputado/bandep/214865.jpg,-0.06341303139925,-0.1374781429767608,0.749071478843689,#FFC0CB,,,,,,,,,,,0.7642182494318309,Joceval,Masculino
526,526,204391,https://dadosabertos.camara.leg.br/api/v2/deputados/204391,José Nelto,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,GO,56,https://www.camara.gov.br/internet/deputado/bandep/204391.jpg,0.3277934193611145,0.0779828056693077,0.2492919266223907,#00BFFF,,,,,,,,,,,0.4191375769787432,José,Masculino
527,527,160619,https://dadosabertos.camara.leg.br/api/v2/deputados/160619,José Nunes,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,https://www.camara.gov.br/internet/deputado/bandep/160619.jpg,-0.1523957103490829,0.0356503725051879,-0.4343533813953399,#BDB76B,,,,,,,,,,,0.4616906556582295,José,Masculino
528,528,160541,https://dadosabertos.camara.leg.br/api/v2/deputados/160541,Arthur Lira,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,56,https://www.camara.gov.br/internet/deputado/bandep/160541.jpg,0.001783296931535,0.1621120870113372,0.3014560043811798,#00BFFF,,,,,,,,,,,0.3422853071351198,Arthur,Masculino
529,529,207176,https://dadosabertos.camara.leg.br/api/v2/deputados/207176,Bia Cavassa,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MS,56,https://www.camara.gov.br/internet/deputado/bandep/207176.jpg,0.0931852161884307,0.0187388602644205,-0.5355369448661804,#0072C6,550.0,,,,,,,,,,0.543906654414796,Bia,Feminino
530,530,160589,https://dadosabertos.camara.leg.br/api/v2/deputados/160589,Bruna Furlan,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.gov.br/internet/deputado/bandep/160589.jpg,0.0334407910704612,0.2224679440259933,-0.514468252658844,#0072C6,,,,,,,,,,,0.5615049916255552,Bruna,Feminino
531,531,204361,https://dadosabertos.camara.leg.br/api/v2/deputados/204361,Carlos Chiodini,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SC,56,https://www.camara.gov.br/internet/deputado/bandep/204361.jpg,-0.249476745724678,-0.1954167485237121,0.3511213660240173,#006400,,,,,,,,,,,0.4729826275240215,Carlos,Masculino
532,532,218086,https://dadosabertos.camara.leg.br/api/v2/deputados/218086,Ely Santos,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.gov.br/internet/deputado/bandep/218086.jpg,0.1275852173566818,-0.3954772353172302,-0.5471518635749817,#FF7F00,,,,,,,,,,,0.6870628742376399,Ely,Masculino
533,533,74200,https://dadosabertos.camara.leg.br/api/v2/deputados/74200,Gastão Vieira,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,MA,56,https://www.camara.gov.br/internet/deputado/bandep/74200.jpg,0.0248098205775022,-0.25431689620018,-0.558164656162262,#00CED1,,,,,,,,,,,0.6138732721651246,Gastão,Masculino
534,534,204527,https://dadosabertos.camara.leg.br/api/v2/deputados/204527,Geninho Zuliani,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204527.jpg,-0.0698758289217948,-0.1235204711556434,-0.5223658680915833,#8B4513,,,,,,,,,,,0.5413003218261498,Geninho,Masculino
535,535,67138,https://dadosabertos.camara.leg.br/api/v2/deputados/67138,Iracema Portella,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,56,https://www.camara.gov.br/internet/deputado/bandep/67138.jpg,-0.1530442386865615,-0.231101244688034,-0.4885750114917755,#00BFFF,,,,,,,,,,,0.5617257926655107,Iracema,Feminino
536,536,74253,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/74253.jpg,0.2853599786758423,-0.2515008449554443,-0.5042364597320557,#00BFFF,,,,,,,,,,,0.6316149141417551,Julio,Masculino
537,537,141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,Laerte Bessa,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,DF,56,https://www.camara.gov.br/internet/deputado/bandep/141478.jpg,-0.0702891945838928,-0.1351195275783538,-0.5468531250953674,#8B0000,,,,,,,,,,,0.5676673304276189,Laerte,Feminino
538,538,122195,https://dadosabertos.camara.leg.br/api/v2/deputados/122195,Leonardo Gadelha,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,https://www.camara.gov.br/internet/deputado/bandep/122195.jpg,-0.4471537470817566,0.0353628695011138,-0.0734364613890647,#FF1493,,,,,,,,,,,0.4545216385717581,Leonardo,Masculino
539,539,74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,Leonardo Picciani,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/74254.jpg,-0.1274852007627487,0.0618013069033622,-0.6034820675849915,#006400,,,,,,,,,,,0.6198890899549193,Leonardo,Masculino
540,540,205863,https://dadosabertos.camara.leg.br/api/v2/deputados/205863,Marcelo Brum,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RS,56,https://www.camara.gov.br/internet/deputado/bandep/205863.jpg,-0.0905255079269409,-0.4156827330589294,-0.4728313684463501,#8B4513,550.0,,,,,,,,,,0.6360475651518681,Marcelo,Masculino
541,541,118594,https://dadosabertos.camara.leg.br/api/v2/deputados/118594,Marcelo Squassoni,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.gov.br/internet/deputado/bandep/118594.jpg,0.1226016655564308,-0.2456643879413604,-0.4933777153491974,#FF7F00,,,,,,,,,,,0.5646270715286398,Marcelo,Masculino
542,542,178984,https://dadosabertos.camara.leg.br/api/v2/deputados/178984,Miguel Haddad,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.gov.br/internet/deputado/bandep/178984.jpg,0.1841790676116943,-0.1195991411805152,-0.6924269795417786,#0072C6,,,,,,,,,,,0.7264165509642387,Miguel,Masculino
543,543,218741,https://dadosabertos.camara.leg.br/api/v2/deputados/218741,Patrick Dorneles,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PB,56,https://www.camara.gov.br/internet/deputado/bandep/218741.jpg,-0.0804908201098442,-0.1365374773740768,-0.5973445177078247,#BDB76B,,,,,,,,,,,0.6180143426209667,Patrick,Masculino
